puzzle_id,initial_fen,moves,rating,source_game_key
3ayAz,r1b1k3/1ppp2q1/p2N1p1p/2b1p2Q/P1B1P3/3P2P1/1P1K1P1P/n1B4R b q - 1 16,e8d8 h5e8,955,akCvt3xF
3b13m,1r1r2k1/p4pp1/5n1p/7P/6q1/1PQ2N2/PK3PP1/2RR4 w - - 0 27,f3e5 g4e2 c1c2 e2d1,1887,UBdoNXzj
3b1QO,5rk1/2p5/pp1pR2p/3Pbr2/2P5/5NqP/PPQ3P1/5R1K w - - 8 31,b2b3 g3h2 f3h2 f5f1 h2f1 f8f1,2107,GYVWMmlC
3b22I,rr4k1/2p2p2/3b1q2/p1p1p1p1/P1PpP1P1/1P3N2/2PQ1P2/2KR3R b - - 1 19,f6f3 d2g5 g8f8 h1h8,1025,aS5eiBf5
3b2f8,r1bq1rk1/ppp1bppp/4pn2/1B1Pn1B1/8/2N3Q1/PPP3PP/2KR2NR b - - 2 10,d8d6 g5f4 f6h5 f4e5 h5g3 e5d6 e7d6 h2g3,2622,lEqTB5fo
3b3En,2n4r/pp2kppp/4p3/1B1pP3/3P1BP1/5b1P/PP3K2/6R1 b - - 3 22,f3e4 g1c1 e7d8 f4g5 f7f6 e5f6 h8f8 f6f7,2027,Yu7M2AfS
3b3Ll,3rR1k1/pp3pp1/2p4p/8/5Q2/2P4P/PP1q1PP1/6K1 b - - 2 21,g8h7 f4f5 g7g6 f5f7,1325,vB9S68sS
3b4xI,1k6/pp5p/2p1r1p1/3p1p2/1q1PrP2/3R3P/P5PK/1R1Q4 b - - 1 30,b4e1 d1b3 e1b1 b3b1,1703,9iEJHCtE
3b5h3,r4rk1/ppp2p1p/2n1b1p1/1B1N4/4PB2/7P/PPP2qP1/R2Q3K w - - 4 17,b5c6 e6d5 c6d5 f2f4,1825,GMgz39IC
3b87w,r1q3k1/b5pp/p1n2p2/1ppN4/2p1P3/P3B3/1P2QPPP/3R2K1 b - - 7 23,c8b7 d5f6 g7f6 e2g4 g8h8 d1d7 b7d7 g4d7 a8d8 d7g4,2292,V0u6obRi
3b8hq,4r1bk/p5Rp/2pp1p1q/5Q2/8/2B3P1/PP5P/6K1 w - - 1 30,c3f6 e8e1 g1g2 g8d5 f5d5 e1e2 g2f1 h6f6,2639,rMkNUAaO
3b9Ac,r2k3r/ppp3pp/3bQ3/4nP2/7q/8/PPP2PPP/RNB2RK1 w - - 3 13,f2f4 e5g4 h2h3 h4g3 h3g4 d6c5 c1e3 c5e3 e6e3 g3e3,2516,PqnRoZkB
3bBBt,r4r2/ppp1k1p1/3p4/4pR2/2P2p1Q/8/PPP2Pq1/2KR4 b - - 3 22,e7e6 f5g5 f8h8 h4h8 a8h8 g5g2,1824,v1KYKDpE
3bDjc,1r6/p5kn/1p2p2p/2p5/4br2/2P4Q/PBP4P/1R4K1 w - - 0 26,c3c4 g7f7 h3h5 f7e7 b2g7 b8g8,2208,HmQQCZN7
3bEo2,8/2k3p1/Q2b1q1p/2p5/Pp5P/1P2P3/2P3r1/1K1R4 b - - 0 39,d6e5 a6a7 c7c8 a7a8,2013,CE55Z2Nv
3bFMs,8/1p2k3/p1p2p2/3p1Pp1/PPPP2P1/3K4/8/8 w - - 1 44,b4b5 d5c4 d3c4 c6b5 a4b5 e7d6 b5b6 d6c6,2678,pdP1uxIw
3bFlW,8/8/6p1/3R2P1/2P1pk2/8/5K2/2r5 w - - 3 45,c4c5 e4e3 f2e2 c1c2 e2d1 e3e2 d1c2 e2e1q,1975,j4U8tbfu
3bGVd,8/8/1nk1p3/5p1p/1Pp2PpP/P1N3P1/3K4/8 w - - 3 43,d2e3 b6d5 c3d5 c6d5 b4b5 e6e5 f4e5 d5e5,2719,FVpMqd0L
3bIzC,rn2k3/ppp2pp1/4p3/3p4/5P2/3PB2b/PPP1PRBq/RN2QK2 w q - 1 15,g2h3 h2h1,1200,lruRqRni
3bJhr,6k1/5p2/6pp/8/8/3BKPP1/r7/8 b - - 0 40,f7f5 d3c4 g8f8 c4a2,919,en21afnQ
3bKk9,8/4p1kp/3n4/2pP3Q/3qr3/8/6PP/5R1K b - - 9 40,e4f4 h5g5 g7h8 g5f4 d4f4 f1f4,1616,uvoCrrhZ
3bNMF,r5k1/p1R2pp1/Q4n1p/3B4/1q5N/3P2Pb/P3rP1P/5RK1 w - - 1 21,c7f7 f6d5 f7g7 g8g7,1766,Sw42n3YZ
3bQty,5rk1/5pp1/p2p3p/2pPp3/2P1P1n1/P2BPQNq/8/5RK1 w - - 2 25,f3g2 h3g2 g1g2 g4e3 g2f2 e3f1,1227,H5uW15Iw
3bRg1,8/5kP1/5b1P/p7/8/1b1K4/2p5/2R5 w - - 0 59,c1c2 b3c2 d3c2 f6g5 h6h7 f7g7 h7h8r g7h8,2339,tDyGSpzg
3bRvh,7r/p4kp1/1p6/5p2/5q2/2P5/P5QN/R6K w - - 0 31,a1f1 h8h2 h1g1 h2g2,1194,E8Ih92bi
3bS0o,2kr1b1N/pppb2pp/2n2q2/1B2p3/5n2/2N2Q2/PPPP1PPP/R1B1K2R w KQ - 7 11,g2g3 c6d4 b5d7 d8d7,1624,ZNCA3JmF
3bXI8,7R/ppp1kpp1/3r4/6P1/6Q1/5P2/PPP1q3/1K6 w - - 8 29,b2b3 e2e1 b1b2 e1e5,2533,YUEfMyKd
3bXfz,2k2r1r/pp4Q1/2p1p3/4p3/3qNnP1/P1Np1PKp/1P6/3R1R2 w - - 5 29,b2b4 h3h2 g7f8 h8f8,2374,EnE9Bff9
3bXwb,8/5pk1/1p4p1/p1p1q1Np/7P/1Pn1PP2/P2Q2P1/6K1 w - - 1 31,e3e4 e5d4 d2d4 c5d4,1577,sNF6qXGu
3bY9g,8/8/7p/2k1PN2/6pP/2pK4/1b4P1/8 b - - 2 54,b2c1 e5e6 c5c6 d3c3,2185,WuDFEY4F
3bYEn,4r2k/1p1q2p1/pb1N3p/4rP2/1P1p2bB/P5P1/Q6K/2R1R3 w - - 0 31,e1e5 e8e5 c1c8 d7c8 d6c8 d4d3 f5f6 e5e2 a2e2 d3e2,2681,E0kZd7OL
3bZ3h,r4rk1/p5p1/1qpppb1p/3n4/4NP2/6Q1/PPP3PP/R1B2R1K b - - 5 16,f6b2 a1b1 b2c1 b1b6,1741,ax7WuMKG
3bZ7f,5rk1/1p6/p3Q1p1/2p3p1/q7/3P3P/1PP3PB/7K b - - 1 31,g8g7 e6e7 g7g8 h2e5 f8f1 h1h2 f1f7 e7d8,2752,c8vETUXD
3bb0n,3r4/p4p2/1p2pkp1/2p5/2Pr1P2/1P3KP1/P4P2/3R1R2 w - - 3 28,f3e2 d4d1 f1d1 d8d1 e2d1 f6f5,2075,ZEtd8lhC
3bbeg,r1bq1rk1/5ppp/pn1ppn2/3p4/Q2P4/2P1PN2/1P1NBPPP/R4RK1 w - - 1 12,a4c6 a8a7 a1a3 c8b7,2527,G6GHhgEr
3bc9g,2r2rk1/pq3p2/1p6/2p1R2p/P1Pp4/6P1/1P3P1P/3Q2K1 b - - 0 25,c8e8 e5g5 g8h8 d1h5,1120,Qs3HyKlj
3bdES,r3r1k1/pp2n2p/4bBp1/q3P3/2p1BP2/P2pQ2P/1P3R2/4R1K1 b - - 4 32,e7d5 e4d5 a5d5 f4f5,1660,erQOVM2v
3beDt,2r3k1/1b1Q2p1/1pr1p2p/p2p1p2/5P2/P2Bq1P1/2P3KP/R4R2 b - - 5 30,c8c7 d7e8 g8h7 d3f5 e6f5 e8e3 c6c2 g2h3 d5d4 e3g1,2660,WhiJ0ntN
3bir5,4r3/p2nq2k/6pp/5p2/2P2P2/1PQ3P1/P5BP/3R2K1 w - - 3 26,g2c6 e7c5 c3d4 e8e1,2051,C2a02ln5
3bl0g,r2q1rk1/p5b1/1pbp1nQ1/2p3Np/3P3P/2P1P1N1/PP3P2/R3K1R1 b Q - 0 17,d8e8 g3f5 e8g6 f5e7 g8h8 e7g6,2189,iaVU9k7i
3blI6,r1bqr1k1/pp3ppp/8/n1pN2b1/4Pp2/3B3P/PPPB2P1/2KRQ2R w - - 0 16,d2f4 d8d5 e4d5 g5f4 c1b1 e8e1,2165,q288TBC3
3boHM,4r2k/1p4pp/3B4/2Pb4/1P2qp2/P7/6PP/5RQK w - - 0 34,f1f4 e4g2 g1g2 e8e1 f4f1 e1f1,1473,4jreKojy
3bpSQ,2k1r3/Bp3pp1/p1rn4/1P1p3p/P2P1Q2/3q2NP/6P1/R5K1 b - - 0 32,d3c3 b5c6 c3a1 g1h2 a1a4 g3f5 a4c6 f5d6,2749,aMMGbk7J
3bqrz,8/7p/5KP1/5P2/4k3/3b4/8/8 b - - 0 62,h7h5 g6g7 d3c4 f6g6 h5h4 f5f6 h4h3 f6f7 h3h2 g7g8q,2606,LkQUeRW4
3bteS,rnb1kbnr/1p2pppp/2P5/1B6/8/5N2/P1P2PPP/1RBR2K1 b kq - 0 14,b8c6 f3e5 f7f6 e5c6,1550,y5DXV9gh
3btyD,r4rk1/pbp2ppp/8/6q1/8/3B4/PP3PPP/1R1Q1RK1 w - - 2 17,g2g3 g5d5 d3h7 g8h7 d1d5 b7d5,1254,6WdFb4dX
3bvMR,2kr3r/pp3N2/1qbb4/8/4Pp1p/2N3PP/PPQ4K/R4B1R w - - 0 19,f7d6 d8d6 g3f4 b6e3 c2g2 e3f4 h2g1 f4e3 g2f2 h8g8 f1g2 g8g2,2732,oXKEdked
3bw1p,r5k1/b2R1ppp/2p5/P7/P3q3/N1P1B2P/8/R2Q3K w - - 1 25,h1g1 a7e3 g1f1 a8e8 d1g4 e4h1,2762,CnE5cRPi
3c0PJ,8/p3Q2p/4pppk/p2qn1P1/2p4P/6K1/5P2/8 b - - 0 44,f6g5 h4g5 h6h5 e7h7 h5g5 h7h4 g5f5 h4f4,1703,mGMz7jWN
3c3FB,r1b1r3/pppq1kpp/2np1P2/6Q1/2P5/8/PP4PP/R1B2RK1 b - - 0 17,g7g6 g5h6 f7g8 f6f7 d7f7 f1f7,1819,5zBxX1Ki
3c3Rt,8/6p1/3K3p/4p3/4k2P/2P5/6P1/8 b - - 2 55,e4f4 d6d5 e5e4 d5d4 e4e3 d4d3 e3e2 d3e2,2413,KZcjVqZg
3c8mG,6Q1/3k4/3P4/4P3/3K4/2P5/3q4/8 w - - 5 57,d4c4 d2a2 c4d4 a2g8,1261,DKoqcuMA
3c8th,3r3r/p5pp/4kp2/1BPQn3/8/6P1/P6P/1N2R2K b - - 0 25,d8d5 b5c4 h8c8 b1c3 c8c5 c4d5,2039,oAe4VllY
3cAUm,8/2Pk4/1B5p/p6p/Pb2pP2/1P2P3/2K5/8 w - - 0 52,f4f5 h5h4 c7c8r d7c8,1469,CDZ15ySW
3cAaP,8/8/2p5/2k3Kp/1p6/5PP1/1P6/8 b - - 1 41,c5c4 f3f4 c6c5 f4f5 c4b3 f5f6 c5c4 f6f7,1386,PbVLZc5c
3cChj,4n3/2p2kp1/1bR5/1K1PpP2/4P3/8/8/8 b - - 10 47,e8d6 c6d6 c7d6 b5b6 g7g5 f5g6,1579,wSYI59vq
3cDVk,8/8/8/3k4/1P4R1/P1Bpb1P1/4p3/2K5 w - - 2 48,c1b2 d3d2 c3d2 e3d2,1216,Sa4rjaqN
3cDsU,r1b2rk1/pp2Bppp/2p5/q3pn2/4N3/2PB3Q/PP3PPP/3R1RK1 b - - 0 17,f5e7 e4f6 g7f6 h3h7,1014,53MGWy5B
3cDt8,rq1r2k1/1p3pbp/p3b3/3BP3/P7/1p1QB1P1/1P5P/3R1RK1 w - - 1 23,d3c4 b8e5 d5e6 e5e3,1814,dMDKuH2l
3cEBK,7r/3nkppp/p2Rp3/1b4P1/4P3/5P2/P1r2B1P/3R1BK1 b - - 1 26,d7e5 f1b5 a6b5 f3f4 e5f3 g1g2,2280,tGHHN4tG
3cEJZ,8/2k2ppp/pr2p3/5q2/2Pp4/3n1P2/PP2QPBP/R4RK1 w - - 0 21,b2b3 d3f4 e2e4 f5g5 e4f4 g5f4,1732,Ft7qKj70
3cElf,3q2k1/Q4ppp/5r2/2P5/1r1p4/5P2/P2K1P1P/1R5R b - - 1 22,b4b1 h1b1 f6c6 b1b8 c6c8 b8c8,1392,vjHKT8oC
3cIIu,8/8/8/5p1p/b5pP/P1Pk2P1/3B4/2K5 w - - 9 50,d2e1 f5f4 g3f4 d3e2 e1g3 e2f3,2546,l39jXZat
3cKWq,6k1/1q3p2/4p2B/2Qn4/pp1P4/8/5P2/6K1 b - - 0 38,b4b3 c5f8 g8h7 f8g7,827,pMLnrxqS
3cLMt,1r4k1/4bppp/b3p3/3pP3/r1qN4/P7/1B1Q1PPP/R1R3K1 b - - 4 23,b8b2 c1c4 b2d2 c4a4,2021,yXKs4d5a
3cM64,8/2P4p/3K2p1/4Bb2/5P2/6k1/8/8 b - - 1 48,h7h5 c7c8q f5c8 f4f5 g3g4 f5f6,2318,q67nOjY0
3cMOY,6k1/5pp1/4p1p1/1P6/4Q3/P4rqP/2r3PK/3R2R1 w - - 2 39,h2h1 g3h3 g2h3 f3h3,1453,H2GBsn8q
3cNM0,2N5/7p/4k3/6p1/2K2p2/5P1P/1P3bP1/8 w - - 1 47,b2b4 e6d7 c8b6 f2b6,1771,9g5oBSZP
3cPgo,r7/p5pk/5r1p/3Q4/8/8/PPP2qPP/1K5R w - - 1 21,d5a8 f2f1 h1f1 f6f1,834,ycTWFKpi
3cQco,5rk1/1R1PQ1p1/2p4p/5b2/3q4/3p2PP/5PBK/8 b - - 0 35,d3d2 g2d5 g8h7 e7f8 d4f2 d5g2 d2d1r f8g7 h7g7 d7d8q d1d7 b7d7 f5d7 d8d7,2602,vmGrNfud
3cRh0,r1b1kbnr/pp1p1ppp/8/2p5/3nP3/2N2N2/PPPPBPqP/R1BQK2R w KQkq - 0 7,h1g1 d4f3 e2f3 g2g1,1049,XLWM6myK
3cVKS,8/2q5/Pp3k2/1B4p1/P6p/7P/6P1/5R1K b - - 5 43,f6g6 b5e8 g6h7 f1f7 c7f7 e8f7,1578,Fma3e1Pl
3cZjs,8/8/6r1/1p6/3QPkn1/3P4/1PP3q1/4KR2 b - - 1 46,f4g3 f1g1 g2g1 d4g1,1285,aapVm9Cf
3ca91,2r2k2/3Q2p1/4p1q1/3pP2r/B7/8/PP6/K2R4 b - - 6 36,g6e8 d1f1 f8g8 d7e8 c8e8 a4e8,1480,J0TnDNbM
3cbMM,r1b1r1k1/1p1qppbp/p2p2p1/8/2PBPn2/P1N2P1P/1P2B1PK/2RQ1R2 w - - 1 16,c3d5 g7d4 d1d4 f4e2,2411,viLBmhx1
3ccKC,6k1/7p/4pPp1/2P1P3/1PQ3P1/1K3q2/r1P4R/r2R4 w - - 5 33,d1d3 a2a3 b3b2 a1b1 b2b1 f3f1 d3d1 f1d1 b1b2 d1a1,2634,83bK3AB9
3cem6,8/8/7R/3p4/pppP1P2/2k1P3/4K2P/8 w - - 0 48,h6a6 b4b3 a6a4 b3b2 a4a3 c3c2 a3a2 c4c3,2645,XnEcQdFx
3ceqs,r2q3k/1b1p1p1p/p3pr1p/2p1Q3/2NP4/3p2P1/PP3P1P/R3R1K1 b - - 1 22,c5d4 c4d6 h8g8 d6b7,1384,rW9t0G5k
3cg91,1k1r1b1r/pp2q1p1/7p/8/2QBn3/8/PP3PPP/R2R2K1 b - - 0 19,e7c7 d4a7 b8a7 c4c7,2294,O2RugG8i
3cgCR,8/8/8/5kP1/7P/4K3/3n1P2/8 b - - 8 47,d2f1 e3e2 f1h2 f2f3 f5g6 e2f2,2110,IO4iucVR
3chuU,8/2K4R/1p4rP/6k1/p1P5/8/8/8 w - - 0 56,c7d8 g6h6 h7g7 h6g6 g7d7 g6c6,2651,PsIyWPSi
3ckqg,2kr3r/pp3R2/3p4/2qP4/6p1/8/PPP3PP/R2Q3K w - - 0 22,f7g7 h8h2 h1h2 d8h8 h2g3 c5e3 g3g4 e3e4 g4g3 e4e5,2027,UskA8z3P
3cn2s,3r4/1p1r2pk/p6p/2p1bN2/P3Pn2/2P5/1PQ3PP/5RK1 w - - 11 28,f1f2 d7d1 f2f1 d1d2,2221,JibVhb1i
3cndM,2r2rk1/5pbp/p2p1np1/1p2p2P/4P1P1/1PP1QP2/Pq2NK2/R6R b - - 2 20,c8c3 e3c3 b2c3 e2c3,866,64s4335c
3cnjg,r3kb1r/pp3p1p/2nqp1p1/1B1pNb1Q/3P1B2/8/PPP2PPP/R3K2R w KQkq - 2 12,h5g5 d6b4 f4d2 b4b5 g5f6 c6e5,1991,clcpP5xn
3cqKm,1q4rk/1p3p1p/p1nr1N1Q/4bbB1/2P5/P2p1B1P/1P3PP1/R4RK1 b - - 2 20,e5f6 g5f6 d6f6 h6f6,902,9Z7pPKEI
3csqf,N1bk3r/pp1p1pb1/2n4n/2q4p/P3PN1P/3P2p1/1PP3P1/R1BQK2R w KQ - 0 15,d1h5 c5f2 e1d1 d7d6 c1e3 c8g4 h5g4 h6g4 e3f2 g4f2,2650,p2QIekqO
3ctOG,8/pp3qk1/3p2pp/4p3/3nP2Q/5r1P/PP1R1PK1/2R5 w - - 0 28,c1c3 f3c3 b2c3 d4f3 h4g3 f3d2,2188,aexY6ERV
3cvNh,r7/1pp3bk/3p2pp/1P6/2Pp1P1q/1Q1P4/4PPKP/1R3R2 w - - 1 21,b1a1 h4g4 g2h1 g4f4 e2e3 f4f3,2479,Osx1oDzO
3cwPz,1k1r4/6p1/p7/5pq1/4rp2/PQ6/5P2/2R2K2 b - - 4 42,b8a7 c1c7 a7a8 b3b7,1068,WcdwO1v4
3cxHe,Q7/6bk/3q3p/p3p1p1/3n4/1P5P/P4PP1/3R2K1 w - - 2 37,a8a5 d4e2 g1f1 d6d1,968,YbTS54TI
3cygN,8/7p/5kp1/8/4r3/6P1/3B1PKP/8 b - - 7 44,e4d4 d2c3 f6e6 c3d4,1059,9JDbI5bN
3czA1,8/8/7p/7P/4K3/2k5/8/8 b - - 4 65,c3b4 e4f5 b4c5 f5g6 c5d6 g6h6 d6e7 h6g7,1286,Re2cu04Q
3czId,8/1p5p/3B1kp1/2P5/5K1P/P1r3P1/8/8 b - - 2 46,h7h6 d6e5 f6e6 e5c3,809,1iAyaPRm
3d0OJ,2kr4/1bp2p1p/1p1pp1n1/1B1n1q2/1P1P4/2P1PPP1/5K1P/R2Q2NR w - - 4 21,a1a7 d5c3 d1d3 c3b5 d3f5 e6f5,1793,MdslO5hn
3d14U,3r2k1/ppp2p1p/4r1p1/8/3n2PP/2Q5/PPP2P2/2K4R w - - 3 24,h1e1 d4b5 c3a5 b7b6 e1e6 b6a5,2367,4nccm7oW
3d28H,8/8/8/2p2k2/1pPp4/1P3K2/6P1/8 w - - 2 48,g2g4 f5e5 g4g5 e5f5,2171,KEL6mAMt
3d2MM,8/5r2/R5pk/2Npr2p/1R4PK/3P1p2/4nP1P/8 w - - 6 37,b4b8 f7f4 a6g6 h6g6,2323,jisLw4lK
3d6M0,6k1/1pp3p1/7p/pP6/P1PP3P/2Q4R/4rq1P/3n2RK w - - 3 34,c3g3 f2d4 g3g7 d4g7 g1g7 g8g7,2406,60jtRO55
3d6ml,8/6k1/4ppp1/4P2p/3K1P1P/5P2/8/8 b - - 1 44,f6e5 f4e5 g6g5 h4g5,2078,r5uGj1Pn
3d95x,2r2rk1/2p2ppq/1p1pn2p/pP2p3/P1Q1P2N/2PPPRnP/5RP1/6K1 b - - 5 27,g3h5 f3f7 f8f7 c4e6 c8f8 f2f7,2117,h6MaGMtM
3dBzX,r3r1k1/2q2p1p/p2bp1p1/1p1n1P2/2pP2N1/2P5/PP1BQ1PP/4RR1K b - - 0 25,e6f5 e2e8 a8e8 e1e8 d6f8 d2h6,1820,Mm7eo6fO
3dCKS,1k6/pp1b4/6p1/7p/2Q5/2N4P/PqP3P1/7K b - - 0 25,b2c2 c4f4 b8c8 f4f8 d7e8 f8e8,2038,ATUAF8HA
3dCzV,8/5p1k/p6p/1p3N1K/1P4P1/P2b4/8/8 w - - 7 50,f5h6 d3g6 h5g5 f7f6 g5f6 h7h6,1192,jxHO2WlR
3dEvp,6k1/2Q5/3pp3/2p1n3/1pP1q1p1/1P2P1P1/3K4/5B2 w - - 0 40,c7d6 e5f3 d2c1 e4e3,1449,aBbpmCZ2
3dHc7,8/1kq3p1/2N4p/2Qn4/R7/7P/Pr3PP1/6K1 w - - 3 34,c5d5 b2b1 d5d1 b1d1,875,1xZqsZaV
3dIly,8/8/p7/3pk1p1/PP6/5PQ1/4K3/2q5 b - - 0 56,e5d4 g3f2 d4e5 f2e3 c1e3 e2e3,1859,DykBK3UJ
3dK2t,8/1p3rk1/p1p3p1/4q3/4P3/4Q2P/PPP3P1/3R3K w - - 0 34,e3d4 f7f1 d1f1 e5d4,1173,whu8knEB
3dKtL,r1q3kb/pp2Q2B/2p2n1p/6r1/P1P4N/5R2/1P3Pb1/4R1K1 b - - 2 32,f6h7 e7f7,1195,0juWzNG6
3dMVW,r1b1kb1r/pp2pp1p/5np1/3p4/3q1B2/1P6/P1QN1PPP/R3KBNR w KQkq - 0 10,a1c1 d4f4 f1b5 e8d8,2353,YfQmr78H
3dMe0,6k1/ppr2p1p/2q5/4PQ1N/6pP/P3P1P1/1P3P1K/8 b - - 0 36,c6f3 f5g5 g8f8 g5d8,2100,ebJjYmy5
3dO9g,1n2k3/p3ppb1/6p1/1KP1P3/8/3N4/1B4P1/8 b - - 2 41,e8d7 e5e6 d7e6 b2g7,1556,Rn3kDM7I
3dOVq,8/3R2pp/5pk1/1p2r3/p3P3/5K2/PP4PP/8 w - - 4 31,d7d5 e5d5 e4d5 g6f5 d5d6 f5e6,1811,fbubYOUe
3dOqw,8/8/2p1kppp/ppP5/3K1PP1/7P/PP6/8 b - - 0 38,h6h5 f4f5 e6f7 f5g6 f7g6 g4h5,2450,Yb00OOjJ
3dPM2,8/5B2/1p6/p1b3P1/2P1pk2/1P5p/P3KP2/8 w - - 0 49,g5g6 h3h2 g6g7 h2h1q g7g8q h1f3,1500,1mJ1Es0m
3dQCU,8/8/8/2p5/Pk3KP1/1r2R3/8/8 b - - 0 46,b3e3 f4e3 c5c4 e3d2,1508,6vPT199u
3dSDK,6nk/7p/2p3P1/p2prP2/1p1q4/1P6/P1P3Q1/4R1RK b - - 0 38,e5e1 g6g7 d4g7 g2g7,1401,haQYPbQ5
3dVAx,7k/7p/R5p1/1p1r1p2/1P1b4/P5P1/2Q2PKP/4qB2 b - - 1 34,d4f2 c2c8 h8g7 c8b7 g7h6 b7d5,2549,3iHSQ0Er
3dVCu,r1b1k2r/ppp2pp1/3p2q1/3Pp2p/1PBb4/P2P1Q2/R1P2PPP/2B2RK1 w kq - 0 14,c1e3 c8g4 f3g3 h5h4 g3g4 g6g4,1654,UvmljUgt
3dVXT,1k4r1/R7/1p5p/pN1p4/P7/3Pq3/4QRP1/2r3K1 w - - 10 40,g1h2 e3g3,1560,JkNJhoHV
3dY4B,8/4k1p1/p1p3r1/1pp3Rp/5P2/1P1P1K1P/PBP3PQ/3q4 w - - 7 29,f3e4 d1e2 e4f5 e2e6,1824,5UcoHevd
3dYvS,r4r1k/1Q3B1p/p7/5p2/8/P3qP2/6PP/1R5K b - - 1 25,e3a7 b7b2 a7d4 b2d4,1193,Fl7uJal2
3davh,2r3k1/p4pb1/1p4pp/3p1n2/qP1PpP1P/P3P1P1/RQ2RNK1/1B1r4 w - - 11 29,f2d1 a4d1 b2d2 d1b1,1659,8spYtOeK
3dc6e,1r6/3N1p1k/p1pp3b/1p2p2p/4P2P/1P1P4/1PP1KP2/6R1 b - - 3 30,b8b7 d7f6 h7h8 g1g8,963,RwDpYUKL
3ddzk,r4bk1/pppq1ppp/2np4/6B1/3PQ3/2P2N1P/PP3PP1/4R1K1 b - - 0 18,a8e8 e4e8 d7e8 e1e8,961,R2FjJJBX
3dfSW,r2q4/p6p/b1kPQ1p1/8/3P4/2N5/PPP3PP/2K4n b - - 0 25,d8e8 e6d5 c6d7 c3e4 e8e4 d5e4,2462,E9Wuqx4q
3dfoM,8/kb4Q1/p1q1Bp2/1pp2P2/3p4/P2P4/1PP2KPr/4RR2 w - - 0 31,f1g1 c6f3,1576,X2QFs8Sy
3dgij,1r2r1k1/5ppp/p2p1q2/1pp2P1n/3p3b/1P1B1P2/P1PB2RP/R2Q3K b - - 2 23,h5f4 d2f4 e8e1 d1e1,1073,S23xxvW2
3dh0l,rn3rk1/1p1b1ppp/p3p3/q1Pp4/3Pn3/P1NBPN2/2Q2PPP/2R1K2R b K - 6 14,d7a4 c2a4 a5a4 c3a4,855,rMjTGNjE
3dhEl,r2r3k/6pp/1pQ5/1B4q1/2P2R2/3b1P2/P5PP/3R2K1 w - - 2 27,f4d4 g5e3 g1h1 e3d4,1505,FmpPOWEb
3dhyx,8/8/7p/pppk2p1/8/1P1K2PP/P4P2/8 w - - 0 41,f2f4 g5f4 g3f4 b5b4 h3h4 h6h5 f4f5 d5e5,2686,BZS7MdKW
3dj4D,8/1B3p1p/8/1pp5/p1k2P2/6P1/2K4P/8 w - - 0 41,g3g4 b5b4 b7a6 c4d4 a6b5 a4a3 c2b3 c5c4 b5c4 a3a2 b3a2 d4c4,2605,0trqH7TQ
3djac,1rb2k2/3nR2p/1q1p1rp1/pp1P4/2p2P2/2Pn2P1/PP1N2BP/R1BQ3K w - - 1 20,d1e2 d3f2 e2f2 b6f2,986,1q97jnL4
3dkQD,1rbqr1k1/pp3ppp/3b4/2p5/2P5/1PN3P1/PB1Q1PBn/R4RK1 w - - 0 18,g1h2 d6g3 f2g3 d8d2,2099,nuuMr3LD
3dpTG,6B1/7p/8/2k1p1P1/bp2P3/4K3/8/8 w - - 0 40,g8h7 b4b3 g5g6 b3b2 g6g7 a4b3,1843,io2ZDJG8
3dqS6,r4r1k/p4Rp1/1q2p1Qp/1b1pP1b1/8/3B4/PPP3PP/R1B4K b - - 4 19,b5d3 g6g7,1178,mub9loXb
3drTe,4k3/3r2pp/1pQ1p3/p7/2PPp3/1P2q2P/P5PK/5R2 b - - 1 28,e3d4 c6c8 d7d8 c8e6,1723,6UaYOarq
3drsh,2r1kbnr/ppq2ppp/2n1p3/1B2N3/3PpBPP/5Q2/PP3P2/R3K2R w KQk - 0 14,f3e4 c7a5 e1f1 a5b5,1202,XGdJgyPj
3ds05,7Q/p3kp1p/2n2p2/8/1bq5/P3P3/1P2KPPP/R1B3NR w - - 1 17,e2f3 c6e5 f3g3 c4g4,1105,kBYz3ZCe
3dsi4,4r1k1/1p3p2/p1p3p1/P2B1n1p/R2bp2q/1P5P/2P1QPP1/4R1K1 w - - 0 25,d5e4 e8e4 e2e4 d4f2 g1f1 f5g3 f1f2 g3e4,2363,USfp5NxK
3dspb,r5qk/2p2p1p/p3bprB/1pbp1N2/2npPP1Q/1B3R2/PPP3PP/R6K w - - 0 20,b3c4 d5e4 f3g3 e6f5,2335,ZDCIHubS
3duT9,2r5/8/6kp/4Bp2/1P2Q3/P5Pq/4bP1P/6K1 w - - 2 43,e4e2 c8c1 e2f1 c1f1,960,khc2ZcCi
3dw4W,r4rk1/2p2pp1/2p1P3/p3P2Q/q7/3BP1P1/2pK4/1N6 b - - 2 26,c2b1q h5h7,1052,JuREll8x
3dxsP,8/6k1/5Rp1/4P1Pp/8/5K2/8/4r3 w - - 5 50,e5e6 e1f1 f3e4 f1f6 g5f6 g7f6,1000,ApEuvtWi
3dzrm,r1bq1rk1/pp2bppp/3p1n2/2p3B1/2B1PQ2/2P5/PP3PPP/RN3RK1 b - - 1 11,f6e4 g5e7 d8e7 f1e1,1679,uKoObzLG
3e0py,3r2k1/1pr2qp1/p4pNP/4pQ2/1P6/6P1/P5P1/5R1K b - - 0 45,f7d7 h6h7 g8h7 g6f8 h7g8 f8d7,2038,YkBDSld3
